t,basic_wheel3x1.Struktur.w_a[1],basic_wheel3x1.Struktur.w_a[2],basic_wheel3x1.Struktur.w_a[3]
s,rad/s,rad/s,rad/s
8.490606399584,-0.244202965782758,-0.344768417937118,-2.00700504744104e-009
8.520735284372,-0.17961319720999,-0.280437457006163,-3.01060991496429e-009
8.550849834538,-0.0622981382118811,-0.163284941077258,-2.85089609944602e-009
8.581038925228,0.0882998056572921,-0.0127504455503677,-2.90340452351268e-009
8.611204846435,0.245233195286928,0.144212217301048,-2.4507815573369e-009
8.641354009644,0.380070561513646,0.279156713376695,-1.52409091872874e-009
8.671412000137,0.467506327296272,0.36675703981081,-3.0233022806951e-010
8.701423834964,0.493532230128185,0.391628672349634,1.1551206325957e-009
8.731519271789,0.457453907434352,0.351639858470753,2.61978648522807e-009
8.76166105802,0.347386702665762,0.240050223036877,3.76713120148425e-009
8.791863020804,0.187070089454782,0.0805399463288202,4.23398786939158e-009
8.821892377765,0.0120760372503962,-0.0937242840581646,4.11407921607577e-009
8.852060699417,-0.154709638577019,-0.259415361854892,3.33685407017152e-009
8.882082104429,-0.278877568810347,-0.382041404574913,1.95443793526142e-009
8.91213587597,-0.336886711497229,-0.438880224680294,3.34484466477485e-010
8.942175641556,-0.327676854386586,-0.431066144267051,-1.38732564607735e-009
8.972250790059,-0.23928669319374,-0.344806602962689,-2.84559988014264e-009
9.002278894921,-0.0781145323410495,-0.18195878875253,-3.86925089267438e-009
9.03235051307,0.105712341759211,0.0031827027557122,-4.15775306167619e-009
9.062410133628,0.289152412935695,0.187790440663859,-3.89950354295743e-009
9.092518632356,0.457381135183631,0.357411829447413,-3.01038323218507e-009
9.12263408753,0.552902435883392,0.456241510855583,-1.37181366618611e-009
9.152684742721,0.579992886565222,0.484143582670297,6.73447273790608e-010
9.182701401612,0.542866997651357,0.447679591542103,2.90422345703777e-009
9.212764057986,0.421783200895079,0.324524097762021,4.51754944507189e-009
9.242927827141,0.227800480454126,0.130056435482524,5.43210920961025e-009
9.272946963351,0.0288952663220592,-0.0686472604383461,5.43005360938051e-009
9.302952823932,-0.167424544206357,-0.264951463529139,4.53936533375063e-009
9.3331113885,-0.335696885594812,-0.432207475513762,2.82406435828257e-009
9.363194036649,-0.41380923970655,-0.50921321151427,6.02354302507731e-010
9.393196380707,-0.422855534778823,-0.518201452618611,-1.71685749614007e-009
9.423231997945,-0.359203407183379,-0.455239547438867,-3.81893289300142e-009
9.453261591115,-0.195349228782944,-0.294389392921425,-5.35330585401749e-009
9.483296382193,0.0108720801400901,-0.0886457034315124,-6.11843052872409e-009
9.513341019214,0.221730871090513,0.12180938905328,-6.03090312941595e-009
9.53516622582,0.373346567608546,0.273115227744851,-5.49401740309957e-009
